Month,Alabama_Cumulative,Alaska_Cumulative,Arizona_Cumulative,Arkansas_Cumulative,California_Cumulative,Colorado_Cumulative,Connecticut_Cumulative,District of Columbia_Cumulative,Delaware_Cumulative,Florida_Cumulative,Georgia_Cumulative,Hawaii_Cumulative,Idaho_Cumulative,Illinois_Cumulative,Indiana_Cumulative,Iowa_Cumulative,Kansas_Cumulative,Kentucky_Cumulative,Louisiana_Cumulative,Maine_Cumulative,Maryland_Cumulative,Massachusetts_Cumulative,Michigan_Cumulative,Minnesota_Cumulative,Mississippi_Cumulative,Missouri_Cumulative,Montana_Cumulative,Nebraska_Cumulative,Nevada_Cumulative,New Hampshire_Cumulative,New Jersey_Cumulative,New Mexico_Cumulative,New York_Cumulative,North Carolina_Cumulative,North Dakota_Cumulative,Ohio_Cumulative,Oklahoma_Cumulative,Oregon_Cumulative,Pennsylvania_Cumulative,Rhode Island_Cumulative,South Carolina_Cumulative,South Dakota_Cumulative,Tennessee_Cumulative,Texas_Cumulative,Utah_Cumulative,Vermont_Cumulative,Virginia_Cumulative,Washington_Cumulative,West Virginia_Cumulative,Wisconsin_Cumulative,Wyoming_Cumulative
2017-08,2.9753086419753085,0.0,0.5211267605633803,1.492537313432836,2.728395061728394,1.3670886075949367,0.0,1.950617283950617,0.0,2.0493827160493825,0.4936708860759494,2.962962962962963,0.0,2.666666666666666,1.740740740740741,0.0,0.0,0.0,0.0,0.0,1.7160493827160495,0.8271604938271604,1.3950617283950615,0.0,0.0,0.654320987654321,0.0,0.0,0.0,0.0,1.0493827160493825,0.0,2.518518518518518,2.634920634920635,0.0,1.7777777777777777,1.0617283950617284,1.5185185185185186,0.9178082191780822,0.0,0.0,0.0,1.1111111111111112,1.0740740740740737,0.0,0.0,0.9999999999999999,1.2469135802469133,0.0,0.6172839506172839,0.0
2017-09,2.9753086419753085,0.0,0.5211267605633803,1.492537313432836,2.8271604938271593,1.3670886075949367,0.0,1.950617283950617,0.0,2.0493827160493825,0.4936708860759494,2.962962962962963,0.0,2.666666666666666,1.740740740740741,0.0,0.0,0.0,0.0,0.0,1.7160493827160495,0.8271604938271604,1.3950617283950615,0.0,0.0,0.654320987654321,0.0,0.0,0.0,0.0,1.0493827160493825,0.0,2.518518518518518,2.634920634920635,0.0,1.7777777777777777,1.0617283950617284,1.5185185185185186,0.9178082191780822,0.0,0.0,0.0,1.1111111111111112,1.0740740740740737,0.0,0.0,0.9999999999999999,1.2469135802469133,0.0,0.6172839506172839,0.0
2017-10,2.9753086419753085,0.0,0.5211267605633803,1.492537313432836,3.02469135802469,1.3670886075949367,0.0,1.950617283950617,0.0,2.0493827160493825,0.4936708860759494,2.962962962962963,0.0,2.666666666666666,1.740740740740741,0.0,0.0,0.0,0.0,0.0,1.7160493827160495,0.8271604938271604,1.3950617283950615,0.0,0.0,0.654320987654321,0.0,1.96078431372549,0.0,0.0,1.0493827160493825,0.0,2.6296296296296293,2.634920634920635,0.0,1.7777777777777777,1.0617283950617284,1.5185185185185186,0.9178082191780822,0.0,0.0,0.0,1.1111111111111112,1.0740740740740737,0.0,0.0,0.9999999999999999,1.2469135802469133,0.0,0.6172839506172839,0.0
2017-11,2.9753086419753085,0.0,0.5211267605633803,1.492537313432836,3.222222222222221,1.3670886075949367,0.0,1.950617283950617,0.0,2.222222222222222,0.7721518987341771,2.962962962962963,0.0,2.8888888888888884,1.740740740740741,0.0,0.0,0.0,0.0,0.0,1.7160493827160495,0.8271604938271604,1.3950617283950615,0.0,0.0,0.654320987654321,0.0,3.568627450980392,0.0,0.0,1.0493827160493825,0.0,2.839506172839506,2.634920634920635,0.0,1.7777777777777777,1.0617283950617284,1.5185185185185186,0.9178082191780822,0.0,0.0,0.0,1.1111111111111112,1.1728395061728392,0.0,0.0,0.9999999999999999,1.2469135802469133,0.0,0.6172839506172839,0.0
2017-12,2.9753086419753085,0.0,0.5211267605633803,1.492537313432836,3.3950617283950604,1.3670886075949367,0.0,1.950617283950617,0.0,2.222222222222222,0.7721518987341771,2.962962962962963,0.0,3.1358024691358017,1.740740740740741,0.0,0.0,0.0,0.0,0.0,1.7160493827160495,0.8271604938271604,1.3950617283950615,0.0,0.0,0.654320987654321,0.0,3.568627450980392,0.0,0.0,1.0493827160493825,0.0,2.987654320987654,2.634920634920635,0.0,1.7777777777777777,1.0617283950617284,1.5185185185185186,0.9178082191780822,0.0,0.0,0.0,1.1111111111111112,1.1728395061728392,0.0,0.0,0.9999999999999999,1.2469135802469133,0.0,0.6172839506172839,0.0
2018-01,2.9753086419753085,0.0,0.5211267605633803,1.492537313432836,3.6419753086419737,1.3670886075949367,0.0,1.950617283950617,0.0,2.3580246913580245,0.7721518987341771,2.962962962962963,0.0,3.1358024691358017,1.740740740740741,0.0,0.0,0.0,0.0,0.0,1.7160493827160495,1.2345679012345678,1.3950617283950615,0.0,0.0,0.654320987654321,0.0,3.568627450980392,0.0,0.0,1.0493827160493825,0.0,3.172839506172839,2.634920634920635,0.0,2.0493827160493825,1.0617283950617284,1.5185185185185186,0.9178082191780822,0.0,0.0,0.0,1.1111111111111112,1.3827160493827158,0.0,0.0,0.9999999999999999,1.6296296296296293,0.0,0.6172839506172839,0.0
2018-02,2.9753086419753085,0.0,0.5211267605633803,1.492537313432836,3.814814814814813,1.3670886075949367,0.0,1.950617283950617,0.0,2.5061728395061724,0.7721518987341771,2.962962962962963,0.0,3.4938271604938262,1.740740740740741,0.0,0.0,0.0,0.0,0.0,1.7160493827160495,1.2345679012345678,1.3950617283950615,0.0,0.0,0.654320987654321,3.703703703703704,3.568627450980392,0.0,0.0,1.0493827160493825,0.0,3.3827160493827155,2.634920634920635,0.0,2.0493827160493825,1.0617283950617284,1.5185185185185186,0.9178082191780822,0.0,0.0,0.0,1.1111111111111112,1.5679012345679009,0.0,0.0,1.6172839506172838,1.6296296296296293,0.0,0.6172839506172839,0.0
2018-03,2.9753086419753085,0.0,0.5211267605633803,1.492537313432836,4.061728395061727,1.3670886075949367,0.0,1.950617283950617,0.0,2.679012345679012,0.7721518987341771,2.962962962962963,0.0,3.7901234567901225,1.740740740740741,0.0,0.0,0.0,0.0,0.0,1.7160493827160495,1.2345679012345678,1.3950617283950615,0.0,0.0,0.654320987654321,3.703703703703704,3.568627450980392,0.0,0.0,1.0493827160493825,0.0,3.5802469135802464,2.634920634920635,0.0,2.0493827160493825,1.0617283950617284,1.5185185185185186,1.3287671232876712,0.0,0.0,0.0,1.1111111111111112,1.753086419753086,0.0,0.0,1.6172839506172838,1.9876543209876538,0.0,0.6172839506172839,0.0
2018-04,2.9753086419753085,0.0,1.5070422535211265,1.492537313432836,5.061728395061727,2.569620253164557,0.7901234567901234,1.950617283950617,0.0,3.1851851851851847,1.6329113924050631,2.962962962962963,0.0,4.82716049382716,2.5925925925925926,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.4444444444444446,1.9629629629629628,2.1728395061728394,0.8888888888888888,0.0,1.8641975308641976,3.703703703703704,3.568627450980392,1.0617283950617284,0.0,2.0370370370370368,0.0,4.814814814814814,3.4444444444444446,0.0,2.716049382716049,1.0617283950617284,1.5185185185185186,2.2602739726027394,0.0,0.925925925925926,0.0,2.0,2.592592592592592,1.1728395061728396,0.0,2.5061728395061724,2.7407407407407405,0.0,1.4074074074074074,0.0
2018-05,2.9753086419753085,0.0,1.5070422535211265,1.492537313432836,5.39506172839506,2.569620253164557,0.7901234567901234,1.950617283950617,0.0,3.481481481481481,1.6329113924050631,2.962962962962963,0.0,5.049382716049382,2.5925925925925926,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.4444444444444446,1.9629629629629628,2.1728395061728394,0.8888888888888888,0.0,1.8641975308641976,3.703703703703704,3.568627450980392,1.0617283950617284,0.0,2.0370370370370368,0.0,5.024691358024691,3.4444444444444446,0.0,2.716049382716049,1.0617283950617284,1.5185185185185186,2.5479452054794516,0.0,0.925925925925926,0.0,2.0,2.7283950617283947,1.1728395061728396,0.0,2.5061728395061724,3.271604938271605,0.0,1.4074074074074074,0.0
2018-06,2.9753086419753085,0.0,1.5070422535211265,1.492537313432836,5.555555555555554,2.569620253164557,0.7901234567901234,1.950617283950617,0.0,3.481481481481481,1.6329113924050631,2.962962962962963,0.0,5.296296296296296,2.5925925925925926,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.4444444444444446,1.9629629629629628,2.5925925925925926,0.8888888888888888,0.0,1.8641975308641976,3.703703703703704,3.568627450980392,1.0617283950617284,0.0,2.0370370370370368,0.0,5.19753086419753,3.4444444444444446,0.0,2.716049382716049,1.0617283950617284,1.5185185185185186,2.5479452054794516,0.0,0.925925925925926,0.0,2.0,2.7283950617283947,1.1728395061728396,0.0,2.5061728395061724,3.271604938271605,0.0,1.4074074074074074,0.0
2018-07,2.9753086419753085,0.0,2.112676056338028,1.492537313432836,5.950617283950615,3.329113924050633,0.7901234567901234,1.950617283950617,0.0,3.9999999999999996,2.151898734177215,2.962962962962963,0.0,5.802469135802468,3.197530864197531,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,2.518518518518518,3.45679012345679,0.8888888888888888,0.0,2.7160493827160495,3.703703703703704,3.568627450980392,2.0246913580246915,0.0,2.45679012345679,0.0,5.703703703703702,4.063492063492063,0.0,3.1604938271604937,2.0123456790123457,2.1728395061728394,3.1917808219178077,0.0,0.925925925925926,0.0,2.765432098765432,3.1604938271604937,1.1728395061728396,0.0,3.0740740740740735,3.7777777777777777,0.0,1.4074074074074074,0.0
2018-08,2.9753086419753085,0.0,2.112676056338028,1.492537313432836,6.172839506172838,3.329113924050633,0.7901234567901234,1.950617283950617,0.0,4.234567901234567,2.151898734177215,2.962962962962963,0.0,5.802469135802468,3.197530864197531,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,2.950617283950617,3.8518518518518516,1.5308641975308641,0.0,2.7160493827160495,3.703703703703704,3.568627450980392,2.0246913580246915,0.0,3.1728395061728394,0.0,5.999999999999998,4.063492063492063,0.0,3.1604938271604937,2.0123456790123457,2.1728395061728394,3.1917808219178077,0.0,0.925925925925926,0.0,2.765432098765432,3.407407407407407,1.1728395061728396,0.0,3.0740740740740735,3.7777777777777777,0.0,1.4074074074074074,0.0
2018-09,2.9753086419753085,0.0,2.112676056338028,1.492537313432836,6.30864197530864,3.329113924050633,0.7901234567901234,1.950617283950617,0.0,4.4074074074074066,2.151898734177215,2.962962962962963,0.0,5.802469135802468,3.197530864197531,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,2.950617283950617,3.8518518518518516,1.5308641975308641,0.0,2.7160493827160495,3.703703703703704,3.568627450980392,2.0246913580246915,0.0,3.1728395061728394,0.0,6.1358024691358,4.063492063492063,0.0,3.1604938271604937,2.0123456790123457,2.1728395061728394,3.1917808219178077,0.0,0.925925925925926,0.0,2.765432098765432,3.592592592592592,1.1728395061728396,0.0,3.0740740740740735,3.7777777777777777,0.0,1.4074074074074074,0.0
2018-10,2.9753086419753085,0.0,2.112676056338028,1.492537313432836,6.4691358024691334,3.329113924050633,0.7901234567901234,1.950617283950617,0.0,4.4074074074074066,2.4177215189873418,2.962962962962963,0.0,6.024691358024691,3.197530864197531,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,2.950617283950617,3.8518518518518516,1.5308641975308641,0.0,2.7160493827160495,3.703703703703704,3.568627450980392,3.049382716049383,0.0,3.1728395061728394,0.0,6.382716049382714,4.349206349206349,0.0,3.1604938271604937,2.0123456790123457,2.1728395061728394,3.1917808219178077,0.0,0.925925925925926,0.0,2.765432098765432,3.74074074074074,1.1728395061728396,0.0,3.0740740740740735,3.7777777777777777,0.0,1.4074074074074074,0.0
2018-11,2.9753086419753085,0.0,2.112676056338028,1.492537313432836,6.753086419753084,3.329113924050633,0.7901234567901234,1.950617283950617,0.0,4.629629629629629,2.4177215189873418,2.962962962962963,0.0,6.629629629629629,3.197530864197531,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,3.580246913580247,4.28395061728395,1.5308641975308641,0.0,3.234567901234568,3.703703703703704,3.568627450980392,4.135802469135802,0.0,3.1728395061728394,0.0,6.7037037037037015,4.349206349206349,0.0,3.1604938271604937,2.0123456790123457,2.1728395061728394,3.47945205479452,0.0,0.925925925925926,0.0,2.765432098765432,3.9876543209876534,1.1728395061728396,0.0,3.617283950617283,3.7777777777777777,0.0,1.4074074074074074,0.0
2018-12,2.9753086419753085,0.0,2.112676056338028,1.492537313432836,7.037037037037035,3.329113924050633,0.7901234567901234,1.950617283950617,0.0,4.629629629629629,2.4177215189873418,2.962962962962963,0.0,6.629629629629629,3.197530864197531,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,3.580246913580247,4.28395061728395,1.5308641975308641,0.0,3.234567901234568,3.703703703703704,3.568627450980392,4.135802469135802,0.0,3.1728395061728394,0.0,6.913580246913578,4.349206349206349,0.0,3.654320987654321,2.0123456790123457,2.1728395061728394,3.47945205479452,0.0,0.925925925925926,0.0,2.765432098765432,3.9876543209876534,1.1728395061728396,0.0,3.617283950617283,3.7777777777777777,0.0,1.4074074074074074,0.0
2019-01,2.9753086419753085,0.0,2.112676056338028,1.492537313432836,7.296296296296295,4.0,0.7901234567901234,1.950617283950617,0.0,4.814814814814814,2.4177215189873418,2.962962962962963,0.0,6.629629629629629,3.197530864197531,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,3.580246913580247,4.28395061728395,1.5308641975308641,0.0,3.234567901234568,3.703703703703704,3.568627450980392,4.135802469135802,0.0,3.1728395061728394,0.0,7.160493827160492,4.619047619047619,0.0,3.9876543209876543,2.0123456790123457,2.1728395061728394,3.7260273972602733,0.0,0.925925925925926,0.0,2.765432098765432,4.148148148148147,1.1728395061728396,0.0,3.617283950617283,3.7777777777777777,0.0,1.4074074074074074,0.0
2019-02,2.9753086419753085,0.0,2.112676056338028,1.492537313432836,7.48148148148148,4.0,0.7901234567901234,1.950617283950617,0.0,4.814814814814814,2.4177215189873418,2.962962962962963,0.0,6.629629629629629,3.197530864197531,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,3.580246913580247,4.28395061728395,1.5308641975308641,0.0,3.234567901234568,3.703703703703704,3.568627450980392,4.135802469135802,0.0,3.1728395061728394,0.0,7.39506172839506,4.619047619047619,0.0,4.296296296296296,2.0123456790123457,2.1728395061728394,3.7260273972602733,0.0,0.925925925925926,0.0,2.765432098765432,4.2716049382716035,1.1728395061728396,0.0,3.9753086419753076,3.7777777777777777,0.0,1.4074074074074074,0.0
2019-03,2.9753086419753085,0.0,2.112676056338028,1.492537313432836,7.728395061728394,4.0,0.7901234567901234,1.950617283950617,0.0,4.814814814814814,2.4177215189873418,2.962962962962963,0.0,6.629629629629629,3.197530864197531,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,3.580246913580247,4.28395061728395,1.5308641975308641,0.0,3.234567901234568,3.703703703703704,3.568627450980392,4.135802469135802,0.0,3.1728395061728394,0.0,7.691358024691356,4.904761904761904,0.0,4.296296296296296,2.0123456790123457,2.1728395061728394,3.7260273972602733,0.0,0.925925925925926,0.0,2.765432098765432,4.48148148148148,1.1728395061728396,0.0,4.296296296296295,3.7777777777777777,0.0,1.4074074074074074,0.0
2019-04,2.9753086419753085,0.0,2.845070422535211,1.492537313432836,8.444444444444443,4.987341772151899,0.7901234567901234,1.950617283950617,0.0,5.209876543209876,2.4177215189873418,2.962962962962963,0.0,7.1728395061728385,3.950617283950617,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,4.209876543209877,4.876543209876543,2.6666666666666665,0.0,4.148148148148148,3.703703703703704,3.568627450980392,4.135802469135802,0.0,3.6666666666666665,0.0,8.308641975308639,5.3809523809523805,0.0,4.777777777777777,2.0123456790123457,2.876543209876543,4.369863013698629,0.0,0.925925925925926,0.0,3.3456790123456788,5.086419753086418,1.1728395061728396,0.0,5.11111111111111,4.592592592592593,0.0,2.0246913580246915,0.0
2019-05,2.9753086419753085,0.0,2.845070422535211,1.492537313432836,8.839506172839505,4.987341772151899,0.7901234567901234,1.950617283950617,0.0,5.432098765432098,2.4177215189873418,2.962962962962963,0.0,7.4567901234567895,3.950617283950617,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,4.604938271604938,5.271604938271604,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,3.9876543209876543,0.0,8.629629629629626,5.730158730158729,0.0,5.123456790123456,2.0123456790123457,2.876543209876543,4.369863013698629,0.0,0.925925925925926,0.0,3.3456790123456788,5.259259259259258,1.1728395061728396,0.0,5.11111111111111,4.592592592592593,0.0,2.0246913580246915,0.0
2019-06,2.9753086419753085,0.0,2.845070422535211,1.492537313432836,9.012345679012345,4.987341772151899,0.7901234567901234,1.950617283950617,0.0,5.432098765432098,2.4177215189873418,2.962962962962963,0.0,7.4567901234567895,3.950617283950617,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,4.604938271604938,5.271604938271604,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,4.296296296296296,0.0,8.938271604938269,5.730158730158729,0.0,5.123456790123456,2.0123456790123457,2.876543209876543,4.369863013698629,0.0,0.925925925925926,0.0,3.3456790123456788,5.39506172839506,1.1728395061728396,0.0,5.11111111111111,4.592592592592593,0.0,2.0246913580246915,0.0
2019-07,2.9753086419753085,0.0,2.845070422535211,1.492537313432836,9.160493827160494,4.987341772151899,0.7901234567901234,1.950617283950617,0.0,5.432098765432098,2.4177215189873418,2.962962962962963,0.0,7.4567901234567895,3.950617283950617,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,4.604938271604938,5.271604938271604,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,4.296296296296296,0.0,9.123456790123454,5.730158730158729,0.0,5.123456790123456,2.0123456790123457,2.876543209876543,4.369863013698629,0.0,0.925925925925926,0.0,3.3456790123456788,5.543209876543208,1.1728395061728396,0.0,5.11111111111111,4.592592592592593,0.0,2.0246913580246915,0.0
2019-08,2.9753086419753085,0.0,2.845070422535211,1.492537313432836,9.271604938271604,4.987341772151899,0.7901234567901234,1.950617283950617,0.0,5.592592592592592,2.4177215189873418,2.962962962962963,0.0,7.4567901234567895,3.950617283950617,0.0,0.0,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,4.604938271604938,5.271604938271604,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,4.6913580246913575,0.0,9.296296296296294,5.730158730158729,0.0,5.123456790123456,2.0123456790123457,2.876543209876543,4.369863013698629,0.0,0.925925925925926,0.0,3.3456790123456788,5.543209876543208,1.1728395061728396,0.0,5.11111111111111,4.592592592592593,0.0,2.0246913580246915,0.0
2019-09,2.9753086419753085,0.0,2.845070422535211,1.492537313432836,9.481481481481481,4.987341772151899,0.7901234567901234,1.950617283950617,0.0,5.592592592592592,2.4177215189873418,6.666666666666667,0.0,7.4567901234567895,3.950617283950617,0.0,1.1358024691358024,1.1975308641975309,0.8260869565217391,0.0,2.8888888888888893,4.604938271604938,5.271604938271604,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,4.6913580246913575,0.0,9.456790123456788,5.730158730158729,0.0,5.123456790123456,2.0123456790123457,2.876543209876543,4.602739726027396,0.0,0.925925925925926,0.0,3.3456790123456788,5.814814814814813,1.1728395061728396,0.0,5.11111111111111,4.592592592592593,0.0,2.0246913580246915,0.0
2019-10,2.9753086419753085,0.0,3.380281690140845,1.492537313432836,9.691358024691358,4.987341772151899,0.7901234567901234,1.950617283950617,0.0,5.765432098765431,2.4177215189873418,6.666666666666667,0.0,7.7901234567901225,3.950617283950617,0.0,1.1358024691358024,1.1975308641975309,0.8260869565217391,0.0,3.358024691358025,4.604938271604938,5.765432098765431,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,4.6913580246913575,0.0,9.666666666666664,5.730158730158729,0.0,5.901234567901233,2.0123456790123457,2.876543209876543,4.999999999999999,0.0,0.925925925925926,0.0,3.3456790123456788,6.049382716049381,1.1728395061728396,0.0,5.5061728395061715,4.592592592592593,0.0,2.0246913580246915,0.0
2019-11,2.9753086419753085,0.0,3.380281690140845,1.492537313432836,10.012345679012345,4.987341772151899,0.7901234567901234,1.950617283950617,0.0,5.765432098765431,2.4177215189873418,6.666666666666667,0.0,7.999999999999999,4.518518518518518,0.0,1.1358024691358024,1.1975308641975309,0.8260869565217391,0.0,3.358024691358025,4.987654320987654,5.765432098765431,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,4.6913580246913575,0.0,9.85185185185185,5.730158730158729,0.0,6.5061728395061715,2.0123456790123457,2.876543209876543,4.999999999999999,0.0,0.925925925925926,0.0,3.3456790123456788,6.197530864197529,1.1728395061728396,0.0,5.5061728395061715,4.592592592592593,0.0,2.0246913580246915,0.0
2019-12,2.9753086419753085,0.0,3.380281690140845,1.492537313432836,10.160493827160494,4.987341772151899,0.7901234567901234,1.950617283950617,0.0,5.765432098765431,2.4177215189873418,6.666666666666667,0.0,7.999999999999999,4.518518518518518,0.0,1.1358024691358024,1.1975308641975309,0.8260869565217391,0.0,3.358024691358025,4.987654320987654,5.765432098765431,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,4.6913580246913575,0.0,10.259259259259256,5.730158730158729,0.0,6.5061728395061715,2.0123456790123457,2.876543209876543,4.999999999999999,0.0,0.925925925925926,0.0,3.3456790123456788,6.3703703703703685,1.1728395061728396,0.0,5.5061728395061715,4.592592592592593,0.0,2.0246913580246915,0.0
2020-01,2.9753086419753085,0.0,3.380281690140845,1.492537313432836,10.481481481481481,4.987341772151899,0.7901234567901234,1.950617283950617,0.0,5.765432098765431,2.7341772151898733,6.666666666666667,0.0,8.246913580246913,4.518518518518518,0.0,1.1358024691358024,1.1975308641975309,0.8260869565217391,0.0,3.358024691358025,4.987654320987654,5.765432098765431,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,4.6913580246913575,0.0,10.53086419753086,5.952380952380952,0.0,7.135802469135801,2.0123456790123457,2.876543209876543,5.21917808219178,0.0,0.925925925925926,0.0,3.3456790123456788,6.555555555555554,1.1728395061728396,0.0,5.5061728395061715,4.925925925925926,0.0,2.0246913580246915,0.0
2020-02,2.9753086419753085,0.0,3.380281690140845,1.492537313432836,10.839506172839506,4.987341772151899,0.7901234567901234,1.950617283950617,0.0,5.765432098765431,2.7341772151898733,6.666666666666667,0.0,8.580246913580247,4.518518518518518,0.0,1.1358024691358024,1.1975308641975309,0.8260869565217391,0.0,3.358024691358025,4.987654320987654,6.135802469135801,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,4.6913580246913575,0.0,11.012345679012341,5.952380952380952,0.0,7.493827160493826,2.0123456790123457,2.876543209876543,5.21917808219178,0.0,0.925925925925926,0.0,3.3456790123456788,6.740740740740739,1.1728395061728396,0.0,6.061728395061727,5.37037037037037,0.0,2.0246913580246915,0.0
2020-03,2.9753086419753085,0.0,3.380281690140845,1.492537313432836,11.061728395061728,4.987341772151899,0.7901234567901234,1.950617283950617,0.0,5.765432098765431,2.7341772151898733,6.666666666666667,0.0,8.753086419753087,4.518518518518518,0.0,1.1358024691358024,1.1975308641975309,0.8260869565217391,0.0,3.358024691358025,4.987654320987654,6.135802469135801,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,4.6913580246913575,0.0,11.148148148148143,6.238095238095237,0.0,7.493827160493826,2.0123456790123457,2.876543209876543,5.21917808219178,0.0,0.925925925925926,0.0,3.3456790123456788,6.901234567901232,1.1728395061728396,0.0,6.061728395061727,5.37037037037037,0.0,2.0246913580246915,0.0
2020-04,2.9753086419753085,0.0,3.380281690140845,1.492537313432836,11.209876543209877,5.405063291139241,0.7901234567901234,1.950617283950617,0.0,5.8888888888888875,2.7341772151898733,6.666666666666667,0.0,9.0,4.518518518518518,0.0,1.1358024691358024,1.1975308641975309,0.8260869565217391,0.0,3.358024691358025,5.333333333333333,6.135802469135801,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,5.037037037037036,0.0,11.320987654320984,6.238095238095237,0.0,7.802469135802467,2.0123456790123457,2.876543209876543,5.21917808219178,0.0,0.925925925925926,0.0,3.3456790123456788,7.0370370370370345,1.1728395061728396,0.0,6.308641975308641,5.37037037037037,0.0,2.0246913580246915,0.0
2020-05,2.9753086419753085,0.0,3.380281690140845,1.492537313432836,11.345679012345679,5.405063291139241,0.7901234567901234,1.950617283950617,0.0,5.8888888888888875,2.7341772151898733,6.666666666666667,0.0,9.17283950617284,4.518518518518518,0.0,1.1358024691358024,1.1975308641975309,0.8260869565217391,0.0,3.703703703703704,5.333333333333333,6.135802469135801,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,5.037037037037036,0.0,11.444444444444441,6.238095238095237,0.0,7.802469135802467,2.0123456790123457,2.876543209876543,5.21917808219178,0.0,0.925925925925926,0.0,3.3456790123456788,7.160493827160491,1.1728395061728396,0.0,6.308641975308641,5.37037037037037,0.0,2.0246913580246915,0.0
2020-06,2.9753086419753085,0.0,3.380281690140845,1.492537313432836,11.469135802469136,5.405063291139241,0.7901234567901234,1.950617283950617,0.0,5.8888888888888875,2.7341772151898733,6.666666666666667,0.0,9.17283950617284,4.518518518518518,0.0,1.1358024691358024,1.1975308641975309,0.8260869565217391,0.0,4.098765432098766,5.333333333333333,6.135802469135801,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,5.037037037037036,0.0,11.580246913580243,6.238095238095237,0.0,7.802469135802467,2.0123456790123457,2.876543209876543,5.21917808219178,0.0,0.925925925925926,0.0,3.3456790123456788,7.271604938271602,1.1728395061728396,0.0,6.308641975308641,5.37037037037037,0.0,2.0246913580246915,0.0
2020-07,2.9753086419753085,0.0,3.380281690140845,1.492537313432836,11.530864197530864,5.405063291139241,0.7901234567901234,1.950617283950617,0.0,5.8888888888888875,2.7341772151898733,6.666666666666667,0.0,9.17283950617284,4.518518518518518,0.0,1.1358024691358024,1.1975308641975309,0.8260869565217391,0.0,4.098765432098766,5.333333333333333,6.135802469135801,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,5.395061728395061,0.0,11.580246913580243,6.238095238095237,0.0,7.802469135802467,2.0123456790123457,2.876543209876543,5.465753424657533,0.0,0.925925925925926,0.0,3.3456790123456788,7.395061728395058,1.1728395061728396,0.0,6.580246913580246,5.37037037037037,0.0,2.0246913580246915,0.0
2020-08,2.9753086419753085,0.0,3.380281690140845,1.492537313432836,11.703703703703704,5.405063291139241,0.7901234567901234,1.950617283950617,0.0,5.8888888888888875,2.9493670886075947,6.666666666666667,0.0,9.17283950617284,4.518518518518518,0.0,1.1358024691358024,1.1975308641975309,1.608695652173913,0.0,4.098765432098766,5.333333333333333,6.135802469135801,2.6666666666666665,0.0,4.814814814814815,3.703703703703704,3.568627450980392,4.135802469135802,0.0,5.82716049382716,0.0,11.580246913580243,6.238095238095237,0.0,7.802469135802467,2.0123456790123457,2.876543209876543,5.465753424657533,0.0,0.925925925925926,0.0,3.3456790123456788,7.580246913580243,1.1728395061728396,0.0,6.580246913580246,5.37037037037037,0.0,2.0246913580246915,0.0
